_id,text,userid,screen_name,created_at,source,hashtags,symbols,user_mentions,lang,quote_count,reply_count,retweet_count,favorite_count,coordinates,reply,in_reply_to_user_id_str,in_reply_to_status_id_str,in_reply_to_screen_name,quote,quoted_status_id_str,RT,RT_source,nRTin
1334186451337179136,,1303056426596806656,dystaxx,2020-12-02T17:23:32.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334127123867578370,
955371883729510400,@elpalace #RAEconsultas El uso de las abreviaturas «a. n. e.» (antes de nuestra era) y «a. e. c» (antes de la era común) en lugar de «a. C.» es plenamente válido. Las fechas posteriores al nacimiento de Cristo corresponden a nuestra era (n. c.) o la era común (e. c.).,350411337,RAEinforma,2018-01-22T09:29:41.000Z,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","[{""text"":""RAEconsultas"",""indices"":[10,23]}]",[],"[{""screen_name"":""elpalace"",""name"":""Palace"",""id"":163680667,""id_str"":""163680667"",""indices"":[0,9]}]",es,1,1,10,14,,true,163680667,954896377816875008,elpalace,false,,false,,1
1334187357457833986,,1362261426,donyapablo,2020-12-02T17:27:08.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,955371883729510400,
1334189095468281856,Dios mío. Hasta la @RAEinforma se burla de @IvanDuque,206402786,Betocoralg,2020-12-02T17:34:03.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],[],"[{""screen_name"":""RAEinforma"",""name"":""RAE"",""id"":350411337,""id_str"":""350411337"",""indices"":[19,30]},{""screen_name"":""IvanDuque"",""name"":""Iván Duque 🇨🇴"",""id"":77653794,""id_str"":""77653794"",""indices"":[43,53]}]",es,0,0,0,0,,false,,,,true,,false,,8
1334189299491803136,,792912433618771968,MalejaZB,2020-12-02T17:34:51.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334082055131553792,
1334190480226197506,,2898717856,ShowTele,2020-12-02T17:39:33.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1334189095468281856,
1334191434191294464,,1932264128,cmateo_96,2020-12-02T17:43:20.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1334082055131553792,
1334191756615835648,,1103807842405048324,oagpanama,2020-12-02T17:44:37.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334138397540167683,
1334192882341847041,,2205425057,markoa8863Ark10,2020-12-02T17:49:05.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334189095468281856,
924963974885642241,"@SantiOroz #RAEconsultas Puesto que «regaliz» es hoy un nombre masculino, la opción adecuada es «el regaliz». Véase https://t.co/EvqMAiEhll",350411337,RAEinforma,2017-10-30T11:39:31.000Z,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","[{""text"":""RAEconsultas"",""indices"":[11,24]}]",[],"[{""screen_name"":""SantiOroz"",""name"":""Lock-I"",""id"":867661308,""id_str"":""867661308"",""indices"":[0,10]}]",es,0,1,0,0,,true,867661308,924385967686987776,SantiOroz,false,,false,,0
1334193110147010562,@Fini_golosinas https://t.co/pWHd9hWlKW,3333337594,ElCorrectorDeTV,2020-12-02T17:50:00.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],"[{""screen_name"":""Fini_golosinas"",""name"":""Fini Golosinas"",""id"":{""$numberLong"":""3071834662""},""id_str"":""3071834662"",""indices"":[0,15]}]",und,0,0,0,0,,true,3071834662,1334082462260088832,Fini_golosinas,true,,false,,0
1334193380289617937,@Laiabcn2 @vyjk18 @Fini_golosinas https://t.co/pWHd9hWlKW,3333337594,ElCorrectorDeTV,2020-12-02T17:51:04.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],"[{""screen_name"":""Laiabcn2"",""name"":""Laia_bcn"",""id"":{""$numberLong"":""1290412613529149443""},""id_str"":""1290412613529149443"",""indices"":[0,9]},{""screen_name"":""vyjk18"",""name"":""Vyjok"",""id"":714299384,""id_str"":""714299384"",""indices"":[10,17]},{""screen_name"":""Fini_golosinas"",""name"":""Fini Golosinas"",""id"":{""$numberLong"":""3071834662""},""id_str"":""3071834662"",""indices"":[18,33]}]",und,0,0,0,0,,true,1290412613529149443,1334176271027363845,Laiabcn2,true,,false,,0
1334194177282805761,@RDanHM #RAEconsultas Así es.,350411337,RAEinforma,2020-12-02T17:54:14.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{""text"":""RAEconsultas"",""indices"":[8,21]}]",[],"[{""screen_name"":""RDanHM"",""name"":""Prof. Román Danilo"",""id"":{""$numberLong"":""1267803816621043712""},""id_str"":""1267803816621043712"",""indices"":[0,7]}]",es,0,0,0,0,,true,1267803816621043712,1334128416300404736,RDanHM,false,,false,,0
1334194394656813058,,148990830,felosp,2020-12-02T17:55:06.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334189095468281856,
1334195176168955910,,1058381325588160512,ferneyp36,2020-12-02T17:58:12.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1334189095468281856,
1334195376308555777,,888416963244023808,israeldiazor,2020-12-02T17:59:00.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334189095468281856,
1334195739543678982,,1275268384532434944,RosembergBuend1,2020-12-02T18:00:27.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334189095468281856,
1334195818522415104,,128954189,17DEJUNIO,2020-12-02T18:00:45.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1334145169273319428,
1334196044037574664,,128954189,17DEJUNIO,2020-12-02T18:01:39.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1334174700545708034,
1334196303060938754,,990447233945559040,alice_olimpo,2020-12-02T18:02:41.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334082055131553792,
1334196752149336066,,1287804585860648960,alexrockstargo2,2020-12-02T18:04:28.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334179886588719107,
1334198304243126272,📝 1.,82414371,marijoperez,2020-12-02T18:10:38.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],und,0,0,0,0,,false,,,,true,,false,,0
1334198376661913602,,443774015,FeloMartelli,2020-12-02T18:10:55.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1331148376218460160,
1334198413169143808,📝 2,82414371,marijoperez,2020-12-02T18:11:04.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],und,0,0,0,0,,false,,,,true,,false,,0
1334199112292569088,"#dudaRAE #RAEconsultas Es correcto la expresion ""extremo centro""? Es para aclararle la duda a un cerdo que habla",1014018344977039361,Juanseb60798777,2020-12-02T18:13:51.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{""text"":""dudaRAE"",""indices"":[0,8]},{""text"":""RAEconsultas"",""indices"":[9,22]}]",[],[],es,0,0,0,0,,false,,,,false,,false,,0
1334201784269680646,Gracias 😁,41522698,adixsgraphic,2020-12-02T18:24:28.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1296753350738956288,"@MiOpinionActual #RAEconsultas Para referirse a quien fue presidente y ha dejado de serlo se usa normalmente «expresidente». No obstante, no es una cuestión lingüística, sino de protocolo, ya que en algunos países se da a los expresidentes tratamiento vitalicio de presidentes.",350411337,RAEinforma,2020-08-21T10:17:45.000Z,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[{""text"":""RAEconsultas"",""indices"":[17,30]}]",[],"[{""screen_name"":""MiOpinionActual"",""name"":""Juanfe 🇨🇴💙🐍"",""id"":{""$numberLong"":""1251238728435150848""},""id_str"":""1251238728435150848"",""indices"":[0,16]}]",es,1,0,0,3,,true,1251238728435150848,1296565808999682048,MiOpinionActual,false,,false,,2
1334202378883657728,@El_Fufurufo @Diyonicc @AlvaroUribeVel https://t.co/ewudDErzTg,357022781,Comunicatrina,2020-12-02T18:26:50.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],"[{""screen_name"":""El_Fufurufo"",""name"":""Vercetti 🐝🥑✈⚓"",""id"":278337844,""id_str"":""278337844"",""indices"":[0,12]},{""screen_name"":""Diyonicc"",""name"":""Néstor Cifuentes"",""id"":543565560,""id_str"":""543565560"",""indices"":[13,22]},{""screen_name"":""AlvaroUribeVel"",""name"":""Álvaro Uribe Vélez"",""id"":61097151,""id_str"":""61097151"",""indices"":[23,38]}]",und,0,0,0,0,,true,278337844,1334200640201961472,El_Fufurufo,true,,false,,0
1334202416728829952,@Diyonicc @AlvaroUribeVel https://t.co/ewudDErzTg,357022781,Comunicatrina,2020-12-02T18:26:59.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],"[{""screen_name"":""Diyonicc"",""name"":""Néstor Cifuentes"",""id"":543565560,""id_str"":""543565560"",""indices"":[0,9]},{""screen_name"":""AlvaroUribeVel"",""name"":""Álvaro Uribe Vélez"",""id"":61097151,""id_str"":""61097151"",""indices"":[10,25]}]",und,0,0,0,0,,true,543565560,1334199103857827840,Diyonicc,true,,false,,0
1334202650225676290,Cuando le digan a usted ¿Presidente Uribe?,357022781,Comunicatrina,2020-12-02T18:27:54.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,7
1334203708025032704,,884878308932026369,HeLeNaBuckarctt,2020-12-02T18:32:06.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334202650225676290,
1334204586131910657,,3311300715,marianagoyenec2,2020-12-02T18:35:36.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334202650225676290,
1334205292394008576,,989208250649317384,AlverniaAbraham,2020-12-02T18:38:24.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334202650225676290,
1334205850060206087,https://t.co/cEmWMJvIl7,1251238728435150848,MiOpinionActual,2020-12-02T18:40:37.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],[],und,0,0,0,0,,true,1251238728435150848,1333529637142540291,MiOpinionActual,true,,false,,0
1334206058877886466,,127351145,Jose_Yonier,2020-12-02T18:41:27.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334189095468281856,
1334206445357838338,"@RAEinforma Buenas tardes.
¿Se ha incluido, por fin, el femenino 'picoleta' para designar a la mujer miembro de la Guardia Civil? Hasta ahora sólo está recogido 'picoleto', sin embargo las mujeres hace más de treinta años que pueden pertenecer a la @guardiacivil #DudaRae #RAEConsultas",301606079,_Pizpireto,2020-12-02T18:42:59.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],"[{""screen_name"":""RAEinforma"",""name"":""RAE"",""id"":350411337,""id_str"":""350411337"",""indices"":[0,11]}]",es,0,0,0,0,,true,350411337,1334181018778161153,RAEinforma,false,,false,,0
1334206696449859591,Interesante. 👇,1194850267126218752,PatriciaRTMP,2020-12-02T18:43:59.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1334210483243593729,,156434960,OzMP,2020-12-02T18:59:02.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1334139213097426947,
1334210493876146190,,156434960,OzMP,2020-12-02T18:59:04.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1334139550474653709,
1334211118156361729,,1167184940,LoroBlog,2020-12-02T19:01:33.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334082055131553792,
1105410973001809920,"@JustSane17 #RAEconsultas Ni la esposa ni la exesposa son nunca pertenencias, pero «mi exesposa» es correcto, pues el prefijo «ex-» significa 'que fue y ha dejado de serlo'.",350411337,RAEinforma,2019-03-12T10:11:28.000Z,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[{""text"":""RAEconsultas"",""indices"":[12,25]}]",[],[],es,70,38,276,1541,,true,48048942,1104014076802449408,Ragnar17ok,false,,false,,0
1334211527000420353,nunca pensé estar buscando tweets de la rae para  un trabajo de tic,1249756385887256578,moonlukin,2020-12-02T19:03:11.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1334212983715753988,me da un mal,1249756385887256578,moonlukin,2020-12-02T19:08:58.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
621579722661724160,"@pauojeda54 #RAEconsultas La forma de imperativo de «hacer» es «haz». Seguida de los pronombres «se» y «lo», se escribe «házselo».",350411337,RAEinforma,2015-07-16T07:18:48.000Z,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","[{""text"":""RAEconsultas"",""indices"":[12,25]}]",[],"[{""screen_name"":""pauojeda54"",""name"":""Paulina Ojeda"",""id"":23277553,""id_str"":""23277553"",""indices"":[0,11]}]",es,0,1,4,13,,true,23277553,621362158446641152,pauojeda54,false,,false,,1
1334213960871014401,,410848144,Diaana_Beach,2020-12-02T19:12:51.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,621579722661724160,
1334215298837336071,"#dudaRAE #RAEconsultas 
En una oración como: ""Paula pegó a María"", ¿La forma pasiva sería: ""María fue pegada por Paula""? De ser así, ¿María sería el Complemento Directo? ¿Se podría entonces decir: ""María la pegó""?
Gracias",1292857594365779975,NenoRapaz,2020-12-02T19:18:10.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","[{""text"":""dudaRAE"",""indices"":[0,8]},{""text"":""RAEconsultas"",""indices"":[9,22]}]",[],[],es,0,0,0,0,,false,,,,false,,false,,0
1333804780842479617,"Buenos días! @RAEinforma #dudaRAE #RAEconsultas  ,cual sería la forma correcta de denominar la Cuaderna vía ¿Tetrástrofo monorrimo o Tetrásforo monorrimo?",1287785827033124866,David_G01010,2020-12-01T16:06:55.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{""text"":""dudaRAE"",""indices"":[25,33]},{""text"":""RAEconsultas"",""indices"":[34,47]}]",[],"[{""screen_name"":""RAEinforma"",""name"":""RAE"",""id"":350411337,""id_str"":""350411337"",""indices"":[13,24]}]",es,0,1,1,2,,false,,,,false,,false,,1
1334215512763625472,,1192168300941328385,noel84849431,2020-12-02T19:19:01.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1333804780842479617,
1334216382448357378,,1282743726134243328,LaWebonadaMalat,2020-12-02T19:22:28.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334202650225676290,
1334217802002128898,🙄↑,301822561,LuisInColombia,2020-12-02T19:28:07.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],und,0,0,0,0,,false,,,,true,,false,,0
1334221261736714243,,296549487,aricama,2020-12-02T19:41:52.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334189095468281856,
1334221359963107331,,1717645674,floresita196,2020-12-02T19:42:15.000Z,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,,,,,,,,,,,,,true,1334202650225676290,
1334223914164170755,😳😅,3137131308,Yanmarcos077,2020-12-02T19:52:24.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],und,0,0,0,0,,false,,,,true,,false,,0
1334226822481973249,The latest Las Prácticas del lenguaje ! https://t.co/qRHaWMgUbe #raeconsultas #palabradeldía,1228355864,NatividadVale84,2020-12-02T20:03:57.000Z,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","[{""text"":""raeconsultas"",""indices"":[64,77]},{""text"":""palabradeldía"",""indices"":[78,92]}]",[],[],es,0,0,0,0,,false,,,,false,,false,,0
1301947663584309248,"@lepambl #RAEconsultas Cuando se coordinan sintagmas preposicionales introducidos por la misma preposición, es opcional repetir esta ante cada uno de ellos (con ciertas restricciones; v. los § 31.4ñ-q de la «NGLE»: https://t.co/smGn6yWmyR).",350411337,RAEinforma,2020-09-04T18:18:06.000Z,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[{""text"":""RAEconsultas"",""indices"":[9,22]}]",[],"[{""screen_name"":""lepambl"",""name"":""pambl"",""id"":{""$numberLong"":""1268120288111341569""},""id_str"":""1268120288111341569"",""indices"":[0,8]}]",es,0,0,9,52,,true,1268120288111341569,1300493885584613376,lepambl,false,,false,,0
1334227371084439558,"@Marciapregunta @RAEinforma Aquí hay algo que quizás te sirva.
https://t.co/i5qT2rt1Xj",1227223902851600384,MarcosC46363920,2020-12-02T20:06:08.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],"[{""screen_name"":""Marciapregunta"",""name"":""Marcia"",""id"":{""$numberLong"":""1154938448756822016""},""id_str"":""1154938448756822016"",""indices"":[0,15]},{""screen_name"":""RAEinforma"",""name"":""RAE"",""id"":350411337,""id_str"":""350411337"",""indices"":[16,27]}]",es,0,0,0,0,,true,1154938448756822016,1334189630707654663,Marciapregunta,true,,false,,0
1334227557126971393,,887820938,MarinaOrtizT,2020-12-02T20:06:53.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1334202650225676290,
1334230565491503107,#RAEconsultas @RAEinforma Cuál es la forma correcta de abreviar la expresión “Visto Bueno”?,549662457,willisaavedra_,2020-12-02T20:18:50.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{""text"":""RAEconsultas"",""indices"":[0,13]}]",[],"[{""screen_name"":""RAEinforma"",""name"":""RAE"",""id"":350411337,""id_str"":""350411337"",""indices"":[14,25]}]",es,0,0,0,0,,false,,,,false,,false,,0
1242355343465820160,"@MBarazas #RAEconsultas Si se sobrentiende el sustantivo tácito «enfermedad», lo más adecuado sería el uso en femenino: «la COVID-19». (1/2)",350411337,RAEinforma,2020-03-24T07:39:30.000Z,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[{""text"":""RAEconsultas"",""indices"":[10,23]}]",[],"[{""screen_name"":""MBarazas"",""name"":""Mathias"",""id"":971193692,""id_str"":""971193692"",""indices"":[0,9]}]",es,148,71,76,104,,true,971193692,1242098645480153092,MBarazas,false,,false,,1
1334249618549379081,No es «el COVID-19» si no «la COVID-19»,1906018478,lizilolalizi,2020-12-02T21:34:32.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1334256848149557249,Muchas gracias @RAEinforma.,1096158517537460224,Javier_Edo89,2020-12-02T22:03:16.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],"[{""screen_name"":""RAEinforma"",""name"":""RAE"",""id"":350411337,""id_str"":""350411337"",""indices"":[15,26]}]",es,0,0,0,0,,false,,,,true,,false,,0
1334265136425656320,#RAEconsultas volitivo,1298617388355723267,Bernard13611632,2020-12-02T22:36:12.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{""text"":""RAEconsultas"",""indices"":[0,13]}]",[],[],es,0,0,0,0,,false,,,,false,,false,,0
1334268020244566024,"@Missnadiabet #RAEconsultas Si el emoticono o el emoji afectan a todo el enunciado y este es el único del mensaje, se recomienda situarlo tras el signo de cierre, como elemento extraoracional: 
 
Hola. 😃 
 
1/4",350411337,RAEinforma,2020-12-02T22:47:40.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{""text"":""RAEconsultas"",""indices"":[14,27]}]",[],"[{""screen_name"":""Missnadiabet"",""name"":""Penny Lane"",""id"":{""$numberLong"":""770039110593634305""},""id_str"":""770039110593634305"",""indices"":[0,13]}]",es,0,0,0,0,,true,770039110593634305,1333877895534678020,Missnadiabet,false,,false,,30
1334268063127056385,"@Missnadiabet #RAEconsultas Si hay otro enunciado tras aquel al que modifica el emoji o el emoticono, es preferible situarlo delante del signo de cierre, para que no parezca que modifica al enunciado siguiente: 
 
Se ha puesto a llover ☹. No podemos salir.
 
2/4",350411337,RAEinforma,2020-12-02T22:47:50.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{""text"":""RAEconsultas"",""indices"":[14,27]}]",[],"[{""screen_name"":""Missnadiabet"",""name"":""Penny Lane"",""id"":{""$numberLong"":""770039110593634305""},""id_str"":""770039110593634305"",""indices"":[0,13]}]",es,0,0,0,0,,true,350411337,1334268020244566024,RAEinforma,false,,false,,1
1334268118244487169,"@Missnadiabet #RAEconsultas Si el emoji o el emoticono afecta solo a una parte del enunciado, se situará tras la parte afectada, delante del signo de puntuación:  
 
Sé que he cometido un error ☹, pero te lo compensaré 😊.
 
3/4",350411337,RAEinforma,2020-12-02T22:48:03.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{""text"":""RAEconsultas"",""indices"":[14,27]}]",[],"[{""screen_name"":""Missnadiabet"",""name"":""Penny Lane"",""id"":{""$numberLong"":""770039110593634305""},""id_str"":""770039110593634305"",""indices"":[0,13]}]",es,0,0,0,0,,true,350411337,1334268063127056385,RAEinforma,false,,false,,0
1334268159122149377,"@Missnadiabet #RAEconsultas Si el emoji o el emoticono sustituyen a una pieza léxica, se situará donde corresponda y se mantendrá la puntuación requerida por la sintaxis del enunciado:
 
Estoy en el 🚗, así que te llamo más tarde, cuando llegue a 🏠. 
 
4/4",350411337,RAEinforma,2020-12-02T22:48:13.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{""text"":""RAEconsultas"",""indices"":[14,27]}]",[],"[{""screen_name"":""Missnadiabet"",""name"":""Penny Lane"",""id"":{""$numberLong"":""770039110593634305""},""id_str"":""770039110593634305"",""indices"":[0,13]}]",es,0,0,0,0,,true,350411337,1334268118244487169,RAEinforma,false,,false,,0
1334268325959004160,"@Missnadiabet #RAEconsultas En su ejemplo, dado que hay otro enunciado tras aquel al que afecta el emoji, es preferible situarlo delante del signo de cierre de exclamación, para que no parezca que modifica al enunciado siguiente: 
 
¡Hola, María 👋! Soy Martín. 

1/2",350411337,RAEinforma,2020-12-02T22:48:53.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{""text"":""RAEconsultas"",""indices"":[14,27]}]",[],"[{""screen_name"":""Missnadiabet"",""name"":""Penny Lane"",""id"":{""$numberLong"":""770039110593634305""},""id_str"":""770039110593634305"",""indices"":[0,13]}]",es,0,0,0,0,,true,770039110593634305,1333780362829336581,Missnadiabet,false,,false,,1
1334268382733094912,"@Missnadiabet #RAEconsultas Recuerde que siempre debe escribirse coma para aislar el vocativo: «Hola, María»; ¿Cómo está, don Pedro?»; «Buenas tardes, Juan». 2/2",350411337,RAEinforma,2020-12-02T22:49:06.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{""text"":""RAEconsultas"",""indices"":[14,27]}]",[],"[{""screen_name"":""Missnadiabet"",""name"":""Penny Lane"",""id"":{""$numberLong"":""770039110593634305""},""id_str"":""770039110593634305"",""indices"":[0,13]}]",es,0,0,0,0,,true,350411337,1334268325959004160,RAEinforma,false,,false,,0
1334268471488770048,"@celepea1 #RAEconsultas Lo sentimos, pero solo se atienden dudas concretas sobre el uso correcto del español, no cuestiones teóricas, terminológicas o de análisis gramatical. No obstante, tiene información en https://t.co/2fxKoMhGlJ y https://t.co/fZJEeTReeH (§ 15.f).",350411337,RAEinforma,2020-12-02T22:49:27.000Z,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","[{""text"":""RAEconsultas"",""indices"":[10,23]}]",[],"[{""screen_name"":""celepea1"",""name"":""Conchi L Peñalver"",""id"":634734450,""id_str"":""634734450"",""indices"":[0,9]}]",es,0,0,0,0,,true,634734450,1332357394857390082,celepea1,false,,false,,0
1334268477952155648,,387395657,DChantes,2020-12-02T22:49:29.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1334268020244566024,
1334268611687542784,Sobre el uso del emoticono.,3072115746,CBorrador,2020-12-02T22:50:01.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1334268620839546881,,595997803,AndresBesserer,2020-12-02T22:50:03.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1334268020244566024,
1334268921101299712,,42243824,mardiToth,2020-12-02T22:51:14.000Z,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,,,,,,,true,1334268020244566024,
1334269603103580161,La RAE regulando el uso de emojis.,1884651798,dapramirez,2020-12-02T22:53:57.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],es,0,0,0,0,,false,,,,true,,false,,0
1334269693528563722,,539246940,DemianTheSneaky,2020-12-02T22:54:19.000Z,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,,,,,,,true,1334268020244566024,
1334269743696650242,😯👍,41434130,k4t4,2020-12-02T22:54:31.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",[],[],[],und,0,0,0,0,,false,,,,true,,false,,0
1334270156378398721,,450098050,jrosales1978,2020-12-02T22:56:09.000Z,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,,,,,,,true,1334268020244566024,
